Id Empresas,Id Frutas,Id Cliente,Cantidad,Anio,Ventas EEUU,Ventas China,Ventas Espana,Ventas Francia,Ventas Canada
2,2,4,1849,2019,4,4,3,2,4
4,5,4,1972,2010,5,4,1,2,5
1,7,3,1432,2019,1,4,1,3,1
6,6,5,2150,2018,4,4,3,3,2
2,1,2,1203,2016,3,4,1,2,4
6,4,1,899,2016,2,3,1,3,2
1,1,2,1630,2018,2,3,2,2,4
6,6,3,1301,2015,4,3,3,3,2
4,5,3,1386,2016,1,3,3,3,5
7,3,5,1510,2020,3,3,3,2,1
3,1,5,2368,2011,5,3,3,2,4
5,1,2,810,2017,4,3,2,2,2
7,6,3,1444,2020,3,4,3,3,2
2,4,2,1767,2018,5,3,2,3,2
2,5,4,1237,2015,2,3,3,2,2
4,6,1,1030,2010,1,3,2,2,2
7,3,1,970,2019,3,4,1,3,2
1,7,5,1263,2020,1,3,2,3,3
3,7,4,1105,2010,4,3,2,2,2
1,1,1,1438,2011,3,4,1,3,5
4,5,2,1546,2012,5,4,2,3,4
7,2,5,1706,2016,2,3,3,2,2
3,5,4,1951,2010,1,4,2,2,2
5,7,3,1963,2015,4,4,3,2,5
2,7,1,2397,2020,2,3,1,3,3
3,3,5,2070,2011,4,4,1,3,2
4,6,3,1361,2012,3,4,2,3,1
7,2,2,1848,2015,5,4,2,3,5
2,3,5,1000,2015,3,4,1,3,3
6,7,2,2200,2015,2,4,1,2,1
4,6,4,822,2017,2,4,2,3,5
1,7,4,1533,2013,3,3,3,3,1
3,7,2,2105,2018,4,4,2,3,4
4,7,2,1124,2018,1,4,3,2,5
6,3,4,2235,2015,1,4,3,2,3
6,3,1,2050,2016,5,3,1,2,3
2,6,3,1294,2018,2,3,2,3,4
1,6,1,2237,2011,1,3,1,3,3
3,6,5,2322,2020,2,4,2,2,2
4,6,4,886,2019,5,3,3,2,1
4,4,2,1458,2017,1,3,2,3,2
4,1,2,2045,2016,1,3,2,2,1
3,2,4,1465,2015,5,3,2,2,3
6,6,2,952,2020,4,3,2,2,4
5,4,5,1882,2012,3,3,1,2,3
5,5,4,1321,2010,2,4,2,3,4
3,2,5,1045,2013,2,3,1,3,2
5,5,1,1472,2010,4,4,2,3,1
3,7,3,1324,2012,5,4,2,3,4
5,7,4,821,2018,5,4,2,2,2
6,2,4,991,2013,5,4,2,3,5
7,7,1,874,2018,1,4,1,3,3
7,1,5,1550,2014,5,3,2,3,3
7,3,2,1374,2017,3,4,2,2,2
1,6,4,2342,2012,1,3,3,2,5
4,7,1,2201,2016,5,3,1,2,5
4,3,4,2209,2012,5,4,3,2,2
5,4,3,1499,2013,4,4,1,2,2
4,4,3,1869,2018,5,4,1,3,3
1,2,2,2261,2016,2,3,3,3,5
3,4,3,1032,2010,3,3,1,2,2
3,6,5,2088,2011,5,4,2,3,1
4,1,3,2270,2019,4,4,1,2,2
3,4,4,1810,2017,1,4,3,2,5
4,4,5,1838,2016,1,3,1,3,4
4,3,4,1931,2015,2,4,3,2,4
2,7,2,1951,2018,2,3,1,3,4
3,5,4,1069,2018,3,4,3,3,5
5,7,1,1470,2014,3,4,3,3,5
5,7,5,819,2011,2,3,2,3,2
5,4,1,1203,2012,3,3,1,2,3
6,6,3,2328,2012,5,4,1,3,5
6,7,1,1381,2012,1,4,3,3,5
5,1,5,1362,2016,5,4,2,3,1
7,4,4,884,2015,1,4,2,2,5
1,1,5,2253,2017,3,3,3,3,2
7,6,1,879,2018,2,4,3,2,2
2,7,2,1636,2016,3,3,3,3,1
3,7,5,1339,2019,3,3,3,2,3
3,2,1,836,2018,3,4,2,2,3
3,7,2,1012,2016,2,3,1,2,3
2,6,3,1462,2016,1,4,1,3,5
5,1,1,2356,2018,2,3,1,3,3
6,7,3,971,2018,4,4,1,3,5
2,2,1,962,2018,3,4,2,3,3
6,2,3,2307,2013,2,3,1,2,5
7,5,2,1689,2012,2,3,1,2,5
3,2,5,1348,2019,3,4,3,3,3
1,5,5,2396,2014,4,3,2,2,2
6,7,3,1175,2016,1,4,3,3,5
1,5,5,1288,2014,2,4,2,2,1
3,4,4,819,2017,1,4,1,2,3
7,6,5,1341,2011,2,4,2,2,1
6,4,5,2353,2014,1,3,2,2,2
3,4,5,937,2011,2,4,2,2,5
1,2,1,1253,2016,3,3,3,2,4
4,1,1,2253,2015,5,4,2,3,1
4,6,4,2160,2019,1,4,1,2,4
7,4,5,2371,2017,5,3,3,2,4
5,2,1,1978,2018,3,4,3,3,2
5,7,3,1613,2012,5,4,2,2,5
4,5,3,1560,2019,2,4,2,3,2
4,1,3,1071,2014,3,4,1,2,3
4,1,2,2357,2011,1,4,1,3,2
5,5,3,1021,2015,4,3,2,3,5
2,4,5,986,2011,1,3,3,3,5
5,7,1,1707,2013,3,3,2,2,2
1,7,2,1814,2016,1,4,1,2,5
6,4,3,1363,2012,2,3,1,3,2
7,4,1,1853,2013,4,3,3,3,2
4,4,3,1157,2014,3,3,3,3,2
6,6,1,2234,2015,5,3,3,3,5
1,7,4,2146,2013,5,4,1,2,2
5,5,4,1552,2012,1,4,2,3,4
2,3,1,1131,2013,2,3,2,3,1
7,5,4,1670,2011,2,4,3,3,2
5,5,3,2312,2012,5,4,3,2,1
6,4,2,1086,2017,2,4,3,3,4
6,6,4,1358,2017,1,4,2,2,1
1,7,4,1270,2018,1,4,2,2,2
5,3,3,1593,2019,5,3,3,3,2
6,5,4,2150,2014,1,4,1,2,2
3,2,5,2197,2014,2,3,3,2,5
2,3,2,1391,2011,5,4,2,2,2
4,7,2,2059,2010,1,4,3,3,5
5,7,4,2126,2020,4,4,3,3,2
4,2,4,800,2011,4,3,3,3,5
3,3,2,1289,2011,4,4,1,3,3
4,1,4,1249,2020,1,4,1,3,3
7,3,3,921,2014,5,3,1,2,3
6,6,2,1234,2011,1,4,3,3,1
4,4,2,1018,2015,3,3,1,3,5
5,2,1,1548,2011,1,4,1,3,2
3,1,3,2234,2013,4,4,1,3,1
5,6,1,1928,2015,3,4,1,3,3
5,2,2,1024,2011,2,4,1,2,1
5,1,4,1182,2013,5,3,1,3,3
5,5,3,1036,2013,1,4,1,2,3
3,4,3,1885,2011,1,4,1,3,3
2,7,4,839,2011,1,3,2,2,3
7,4,3,909,2016,1,4,2,3,5
7,4,4,2203,2014,1,4,2,2,3
2,6,5,1306,2010,2,3,1,3,5
1,7,3,1815,2016,5,3,1,3,1
3,7,3,2396,2013,4,3,3,3,4
3,7,2,1764,2017,5,4,1,3,4
1,4,5,1419,2018,4,3,3,2,4
4,1,5,2134,2010,5,3,3,2,5
2,6,1,1346,2017,4,3,3,2,1
7,1,2,1611,2018,3,3,3,2,5
7,5,4,2117,2013,5,3,2,2,2
3,6,1,1851,2015,2,3,1,3,1
7,1,1,1393,2011,4,3,2,3,2
6,6,4,1213,2014,1,3,1,2,2
4,6,4,908,2016,1,3,1,2,3
2,4,4,1490,2018,5,4,3,3,1
5,4,2,2035,2017,5,4,3,2,4
1,1,4,2084,2020,2,4,1,2,2
3,4,4,1685,2010,3,3,2,2,2
6,5,1,851,2017,2,4,2,2,4
6,1,5,2011,2020,2,3,3,3,2
4,5,3,1530,2016,2,3,3,2,2
1,6,2,1643,2020,1,3,3,2,4
3,6,4,2181,2010,4,3,3,2,3
7,7,2,1508,2018,5,4,3,2,1
6,6,4,1113,2012,5,4,3,3,1
3,4,3,2024,2012,2,3,3,2,1
1,4,5,2321,2018,5,4,3,2,2
1,4,2,1310,2016,5,4,2,3,2
5,6,3,1869,2016,1,4,3,2,1
1,4,4,872,2016,2,4,3,3,2
5,6,4,2217,2012,5,4,3,2,5
7,3,5,1956,2014,2,4,1,2,2
2,7,5,1326,2017,4,4,2,2,3
1,7,5,866,2018,4,3,3,3,5
4,6,5,934,2012,4,3,2,3,5
2,2,1,920,2010,3,4,3,2,4
5,7,4,1126,2011,4,3,1,3,3
1,6,5,1869,2010,3,4,3,2,4
2,4,3,1822,2011,3,3,2,3,2
1,3,3,1857,2015,2,3,1,3,3
1,5,4,1144,2010,2,4,2,3,5
4,2,5,1516,2019,5,4,1,2,2
5,4,2,2346,2015,1,3,2,2,3
4,1,2,1814,2013,2,4,2,2,5
2,7,3,1673,2016,4,3,2,2,5
5,2,4,2350,2016,3,3,1,2,1
4,7,1,2228,2014,5,4,2,3,5
3,4,4,1406,2017,5,3,2,2,1
4,2,5,2098,2017,3,3,1,2,2
4,2,1,2219,2010,5,3,3,2,5
7,4,2,2371,2020,3,3,1,2,3
3,6,3,1061,2015,2,3,1,3,5
5,6,1,2298,2020,4,3,1,3,1
2,4,4,1265,2010,4,3,1,3,5
6,1,2,1766,2015,1,4,1,3,3
5,5,2,1016,2013,5,3,1,2,2
5,7,5,1885,2011,1,3,1,3,3
6,7,3,1135,2020,2,3,1,3,1
2,3,2,1021,2018,4,3,3,3,5
6,6,1,2290,2016,2,3,3,2,4
1,5,4,1796,2018,1,3,2,2,4
7,7,1,1414,2019,5,3,2,3,5
3,5,2,1669,2011,1,4,3,2,3
1,7,2,1752,2018,5,3,2,2,1
6,6,3,2242,2011,1,3,2,2,2
1,1,3,1940,2010,1,4,2,2,2
6,3,4,1829,2013,2,4,3,2,1
4,2,2,2360,2010,5,4,2,3,4
3,2,2,1348,2020,1,4,3,3,5
4,2,3,1363,2019,1,3,3,2,5
1,1,2,1147,2020,5,3,2,3,2
1,5,5,1110,2019,3,4,3,2,1
5,7,1,884,2012,2,4,3,2,1
2,4,1,1303,2019,3,4,2,3,4
7,4,2,2250,2020,1,3,2,3,2
4,3,3,2328,2015,1,3,2,2,1
1,2,3,2240,2017,2,3,2,2,1
1,2,2,1295,2016,2,4,2,2,5
1,1,4,1254,2015,4,3,2,3,2
3,5,4,1616,2020,5,3,1,3,5
1,4,2,1696,2014,1,3,2,2,2
4,4,3,1255,2010,1,4,3,2,4
6,7,2,2177,2016,2,4,3,2,1
3,2,3,1336,2015,4,3,2,3,1
7,1,4,1845,2013,1,3,2,2,5
6,6,2,1703,2013,3,3,3,3,3
6,1,4,2085,2013,4,3,1,3,1
1,6,1,2109,2019,2,3,1,2,2
3,4,1,906,2019,3,4,1,2,1
5,2,4,2203,2020,2,4,1,3,4
6,6,4,978,2017,3,4,1,3,3
1,6,2,990,2020,1,4,1,2,1
7,7,2,1742,2012,3,4,3,3,4
3,1,2,1187,2012,4,3,1,2,2
3,3,3,2245,2015,1,3,3,3,3
1,6,5,2336,2019,1,4,3,2,2
4,7,5,2117,2010,4,3,3,2,4
3,7,2,2324,2011,4,3,3,3,2
6,6,4,1470,2010,4,3,2,2,4
5,4,1,2246,2018,4,3,1,2,3
3,5,3,1228,2012,3,4,3,2,4
7,6,1,853,2013,2,3,1,3,2
5,2,1,2173,2015,5,4,3,3,5
7,5,1,2074,2014,5,4,1,2,3
2,1,1,2111,2020,1,4,2,2,4
6,6,5,1541,2012,4,4,1,3,5
2,5,4,2251,2011,5,4,3,2,5
1,6,1,1459,2018,1,3,2,2,5
7,4,3,2017,2019,5,4,3,2,2
2,7,5,1278,2012,3,3,3,2,4
2,5,2,1884,2012,5,3,2,2,2
5,1,3,1125,2018,5,4,2,3,3
4,5,5,1687,2012,2,4,2,3,5
6,6,3,1285,2010,5,3,1,3,1
5,5,5,1261,2014,1,3,1,3,3
6,2,3,1073,2011,4,4,1,2,1
6,7,4,1632,2013,5,4,1,3,2
1,3,1,1189,2011,3,3,3,3,1
4,7,3,2396,2020,2,3,2,2,1
3,7,2,1163,2014,2,4,2,3,2
7,7,2,1344,2013,4,3,3,2,3
2,5,2,902,2014,3,3,1,3,5
6,4,3,2238,2019,5,3,1,3,4
3,4,3,2367,2016,3,3,3,3,5
6,5,2,1042,2014,4,3,1,3,4
6,2,2,859,2017,4,4,1,3,1
1,4,4,2059,2014,3,3,1,3,5
3,6,1,2065,2019,2,3,3,2,4
1,2,2,2316,2015,4,3,2,3,1
7,6,5,1266,2015,2,4,2,2,2
6,4,5,1491,2010,2,3,1,3,2
7,1,1,1825,2015,2,3,3,2,2
3,1,4,1946,2014,2,3,1,2,5
1,7,3,1265,2011,1,3,2,3,4
2,5,3,1298,2020,2,3,1,3,5
5,2,5,870,2012,3,4,3,3,1
1,4,1,1255,2018,1,4,1,2,1
7,3,2,2064,2019,3,4,3,3,5
3,3,1,884,2019,1,3,3,2,5
2,7,5,1405,2019,5,3,2,3,1
5,4,4,1094,2016,1,4,2,2,5
7,1,2,1254,2015,1,4,3,2,1
5,4,4,2242,2014,3,3,2,2,5
1,2,4,1208,2015,4,4,2,2,3
1,5,1,1889,2020,2,3,3,2,2
7,5,2,2288,2019,1,4,3,3,3
5,5,3,2095,2016,4,3,2,3,1
5,2,4,1183,2010,2,3,1,3,1
3,4,1,2330,2015,1,3,3,3,2
7,6,3,1399,2014,5,3,2,3,5
7,6,1,1176,2011,5,4,2,2,1
4,1,3,973,2018,1,4,2,3,3
5,3,3,1750,2017,2,3,2,3,1
5,7,2,1044,2010,3,4,3,2,5
6,1,4,1219,2014,5,3,3,3,5
7,2,1,2077,2017,2,3,2,2,1
3,5,2,1804,2010,1,3,2,2,3
3,3,3,2260,2015,5,4,2,3,3
1,2,5,1237,2018,5,4,3,2,1
7,2,4,1140,2012,2,3,1,2,4
5,1,4,1492,2014,2,3,3,3,2
5,5,1,1911,2016,2,4,2,2,3
1,5,5,1034,2013,5,4,3,2,2
3,1,5,1208,2016,2,4,2,3,1
1,2,3,1830,2018,1,4,1,2,5
1,7,5,2369,2012,2,3,1,2,4
4,7,2,1798,2011,5,3,3,2,1
5,1,1,1752,2016,4,3,1,2,4
2,3,3,2159,2014,2,3,1,2,2
5,1,2,1075,2020,5,3,3,2,4
5,7,2,984,2015,3,4,2,3,2
2,6,2,841,2018,5,4,1,3,4
6,1,5,950,2010,2,3,3,3,3
5,4,2,1180,2019,1,4,1,2,3
5,1,1,1183,2012,5,3,3,3,2
3,4,3,1033,2016,5,4,2,2,5
7,5,5,1830,2015,1,4,2,3,2
1,4,4,2008,2012,4,3,1,3,5
7,1,1,1251,2014,2,3,3,2,3
2,3,3,1329,2010,4,3,1,2,3
2,1,3,2362,2015,4,3,1,2,2
4,1,5,1462,2019,4,4,2,3,4
1,6,1,1921,2014,5,4,2,3,1
6,6,5,2136,2011,5,3,3,2,5
7,2,4,2231,2019,3,3,3,3,3
5,2,1,1514,2015,5,3,1,3,3
1,4,4,1853,2011,5,3,3,3,1
3,1,4,1180,2015,1,4,1,2,5
4,7,3,2369,2015,1,4,3,2,1
7,7,3,2070,2013,3,3,1,3,2
2,5,5,1023,2010,3,3,1,2,2
3,4,4,2185,2019,2,3,3,2,3
6,5,4,2202,2012,1,4,2,3,5
2,7,5,1058,2017,4,3,1,3,5
3,4,2,1194,2019,5,3,3,3,3
5,5,3,1770,2011,4,4,1,3,2
7,7,1,924,2017,4,3,2,3,4
7,3,2,1717,2016,5,3,3,2,3
3,2,4,1915,2016,2,3,1,3,5
7,4,5,1491,2010,5,4,3,3,5
2,7,3,1928,2011,1,4,2,3,2
2,6,4,1384,2013,1,3,2,2,3
2,6,5,1856,2011,1,4,3,3,3
5,5,4,2082,2016,2,3,3,3,3
3,7,1,993,2010,5,3,2,2,4
1,2,1,2361,2010,2,3,1,3,3
5,6,5,877,2011,3,4,3,2,1
1,7,4,1835,2016,5,3,3,2,3
6,2,3,1544,2019,2,3,1,2,5
3,4,2,2319,2011,5,3,3,3,1
5,4,3,2213,2015,5,4,3,3,1
5,2,1,818,2010,5,4,3,2,1
6,4,1,1493,2013,3,3,1,2,1
3,3,3,2028,2012,3,3,1,3,5
1,2,5,1296,2013,1,4,3,2,2
7,4,5,1510,2019,3,4,2,3,4
2,7,2,2104,2020,3,3,2,3,2
3,6,4,1170,2014,1,3,3,3,2
7,7,2,1578,2016,4,3,2,2,3
5,4,3,1763,2011,3,3,3,3,1
5,1,5,1776,2015,1,4,3,2,4
5,6,2,1591,2014,5,3,3,2,3
3,1,3,946,2015,1,4,1,2,5
6,3,5,1262,2016,4,3,2,2,4
7,6,2,1223,2012,2,4,2,3,4
2,7,5,1869,2017,3,4,2,3,4
4,6,1,2386,2018,1,4,2,3,5
7,4,3,1217,2010,2,3,2,3,5
4,7,2,940,2014,2,3,1,3,1
5,5,5,1890,2011,5,4,1,3,2
7,7,3,1505,2010,5,3,1,3,1
6,3,5,820,2019,1,4,1,2,1
2,6,5,1870,2011,5,4,3,2,4
5,3,3,1791,2012,2,4,1,3,1
6,1,2,1013,2019,5,4,1,2,4
6,1,2,2196,2016,1,3,3,3,2
7,7,5,1424,2020,5,4,2,3,5
5,7,5,1556,2018,1,4,1,2,3
5,3,3,1274,2020,1,3,3,3,4
1,2,4,2349,2015,4,3,1,2,4
3,7,3,2238,2012,5,4,2,3,3
2,2,2,1417,2019,1,3,2,2,2
4,1,3,2390,2017,1,3,3,3,4
1,4,5,1044,2014,3,3,1,2,2
2,3,5,996,2014,5,4,1,2,4
4,6,1,2348,2014,3,3,3,3,1
1,7,1,1924,2016,4,4,1,2,2
7,6,2,1257,2016,3,4,2,3,5
3,5,5,1294,2013,4,4,2,2,1
4,3,2,2113,2018,4,3,1,3,2
2,6,3,1642,2015,2,4,2,3,3
1,1,3,2272,2014,1,4,3,2,5
5,4,2,2380,2012,1,3,1,2,4
5,2,4,2161,2017,3,3,3,3,1
4,2,5,1040,2012,3,4,2,2,2
7,4,2,1806,2020,5,4,3,2,3
1,6,4,1185,2018,3,4,3,3,5
4,7,4,2375,2018,4,3,2,2,1
3,7,3,1041,2014,5,3,3,3,4
3,6,5,2268,2017,3,3,2,2,1
3,4,3,1813,2018,3,4,1,2,5
6,7,4,1530,2013,5,4,1,2,3
1,1,4,1215,2017,5,3,1,2,4
6,3,5,1048,2015,5,4,2,3,4
7,7,1,1509,2015,4,3,3,3,1
7,1,5,2060,2016,1,3,3,2,1
3,2,2,981,2017,4,4,3,3,4
5,3,5,1638,2018,4,4,1,3,4
5,2,2,2235,2014,3,3,1,3,4
6,1,4,806,2014,3,3,3,2,4
3,5,3,2020,2011,4,3,3,2,1
3,2,4,1334,2019,5,4,1,3,3
1,6,1,1812,2020,2,4,2,3,5
3,4,4,1398,2014,3,4,3,2,2
4,1,4,1075,2012,3,3,3,2,5
2,7,3,1658,2014,5,3,3,3,5
1,2,5,2315,2013,1,3,3,2,2
3,2,3,836,2017,5,3,3,3,5
3,3,5,2021,2018,5,4,1,3,5
6,7,1,833,2015,3,3,2,2,5
5,3,4,1201,2014,2,4,1,2,3
7,6,1,1155,2013,3,4,3,2,5
7,3,5,2330,2013,3,4,1,3,2
6,6,4,1600,2019,4,4,1,2,5
2,4,2,1448,2012,1,4,1,2,3
4,1,5,1807,2018,1,4,1,2,5
5,2,1,875,2013,2,3,1,3,1
6,3,3,1823,2019,5,3,2,3,2
2,3,2,862,2010,4,3,2,2,1
1,7,2,965,2011,5,4,1,3,1
6,6,5,1609,2020,2,4,1,3,5
4,1,3,1371,2011,3,3,3,2,2
1,5,2,1952,2018,5,3,1,2,2
6,1,5,2063,2010,4,3,3,2,1
7,2,4,1588,2012,2,4,2,3,4
7,4,3,1782,2014,4,3,2,3,2
4,5,5,1577,2015,4,3,3,2,1
7,7,3,1490,2019,3,4,1,3,5
6,4,2,820,2020,4,3,3,3,3
1,5,5,1057,2015,4,3,1,2,2
2,6,4,1814,2014,2,4,3,3,5
4,7,1,1497,2015,2,3,2,3,3
4,5,4,2263,2014,3,3,2,3,5
1,2,2,985,2019,5,4,3,3,1
5,4,2,959,2010,1,4,1,2,3
3,2,2,1875,2015,3,3,1,3,3
6,7,2,2374,2019,5,3,3,3,5
6,6,1,1361,2018,1,3,3,2,5
5,6,4,2065,2017,3,4,3,2,4
7,3,4,2349,2019,2,4,1,2,3
2,1,1,1605,2019,3,3,1,3,5
5,6,2,1760,2018,3,4,1,2,4
3,1,2,1655,2016,3,3,2,2,2
5,5,2,1288,2012,3,3,2,2,3
2,3,5,1372,2013,3,4,2,3,3
3,3,3,1595,2016,4,3,3,2,5
1,3,2,2275,2017,3,3,2,3,4
1,6,1,1288,2012,4,3,2,2,1
6,3,2,1411,2010,3,3,1,2,4
3,5,2,1514,2019,2,4,1,3,5
5,5,1,820,2014,1,3,1,2,4
4,4,1,1786,2019,5,4,3,2,4
7,2,5,1575,2020,2,3,1,3,3
3,2,3,1310,2019,2,4,2,2,2
5,2,2,1206,2014,2,3,3,2,2
6,6,4,1358,2010,4,4,1,2,5
3,2,2,2338,2010,2,4,3,2,2
1,2,1,1959,2010,4,4,1,3,3
6,5,3,2393,2010,3,4,1,2,5
6,6,5,1103,2020,2,3,1,2,3
1,5,1,1547,2012,1,4,2,3,4
4,2,3,1966,2015,2,4,2,3,1
1,6,5,1333,2015,2,3,3,2,3
2,5,3,1862,2019,2,4,3,3,3
2,7,4,900,2015,1,3,1,2,3
3,4,3,2246,2015,4,4,3,3,4
3,1,5,2015,2010,3,4,3,3,3
5,3,2,1783,2015,2,4,3,2,2
5,7,3,2330,2013,2,3,1,2,1
7,5,4,1748,2016,2,3,1,3,3
6,6,5,1425,2014,3,4,1,3,2
6,1,1,2333,2013,4,3,1,2,2
2,5,2,1745,2014,1,3,2,2,2
1,7,3,1570,2019,4,4,2,3,3
2,1,3,1424,2010,4,3,3,2,5
6,6,2,2122,2015,3,3,2,2,4
4,5,2,1091,2019,4,3,1,3,1
4,5,2,1789,2016,3,4,2,2,4
3,6,4,2250,2015,1,4,1,2,3
7,3,3,872,2011,1,3,3,3,3
1,2,2,1616,2012,4,4,1,3,2
1,5,5,1471,2016,1,3,2,2,2
7,7,3,1320,2013,2,3,1,3,5
4,5,1,944,2015,4,4,2,3,4
3,2,2,1282,2017,3,4,1,3,4
1,6,5,1522,2013,2,4,1,2,5
5,4,4,1435,2013,2,4,1,2,2
7,5,3,1410,2020,2,3,3,2,3
2,7,2,1420,2012,5,4,3,2,1
2,4,1,2352,2019,5,3,3,3,5
6,4,5,2377,2013,5,3,1,3,5
4,1,2,2227,2013,1,4,3,3,5
7,1,4,1321,2018,2,4,3,3,3
1,2,1,1307,2013,3,4,3,2,5
7,5,5,1095,2010,4,3,3,2,1
4,3,2,932,2019,1,4,2,3,2
5,2,4,1315,2020,3,4,3,3,3
7,7,5,2124,2015,1,4,3,3,5
4,2,3,2215,2013,4,3,3,2,5
6,5,4,1886,2012,2,3,1,3,3
4,6,2,892,2019,5,4,3,2,2
3,4,1,2082,2016,1,4,2,2,2
2,4,2,1290,2020,3,3,2,3,2
3,4,1,902,2017,2,3,3,3,1
6,3,1,1337,2015,5,4,3,2,2
1,4,4,1734,2011,3,3,1,2,1
3,4,1,1316,2012,1,3,2,3,1
7,7,3,811,2016,3,3,3,3,5
7,6,4,927,2010,3,3,3,2,3
6,1,2,2195,2017,5,4,1,2,2
5,1,3,2145,2011,3,4,1,2,1
1,6,4,2235,2019,3,3,2,2,3
3,2,3,1256,2013,4,4,2,2,4
3,7,2,1807,2019,2,4,2,2,5
5,1,3,1834,2011,4,3,1,3,2
2,3,2,906,2018,2,3,2,2,3
2,6,1,2033,2014,3,4,1,2,2
2,5,1,1743,2020,4,4,2,2,4
3,6,5,2185,2020,3,4,1,3,3
5,4,4,2349,2010,3,3,1,2,4
2,7,1,1279,2017,4,4,3,3,3
3,2,1,1057,2012,5,4,2,2,2
5,6,4,1294,2018,1,3,1,3,3
4,7,2,802,2019,3,3,1,2,5
3,4,2,2041,2014,5,4,1,3,4
4,7,2,1692,2013,1,4,2,2,2
7,6,3,2174,2016,5,3,3,3,1
3,1,1,2105,2012,1,3,1,2,4
2,2,5,1315,2019,2,3,2,3,4
3,6,2,1490,2018,2,3,1,3,5
7,3,4,1828,2011,2,3,1,3,4
7,1,2,1848,2017,2,4,3,2,2
6,5,5,2087,2019,4,3,1,2,4
7,7,5,1846,2019,5,3,3,2,2
6,7,1,1470,2012,1,4,3,3,3
2,7,5,1518,2018,4,4,2,3,2
3,3,3,2340,2017,3,4,1,2,3
3,6,1,904,2020,1,3,2,3,2
2,2,2,1940,2013,2,3,1,3,5
6,3,2,1146,2020,1,3,3,2,2
4,6,3,1605,2012,3,3,3,2,3
4,5,5,1722,2012,1,4,3,3,5
4,3,2,876,2019,1,4,3,3,3
3,2,3,1810,2017,1,3,2,3,3
4,5,1,1105,2020,4,4,3,2,5
3,5,1,1675,2020,5,3,2,2,4
3,3,2,1173,2019,5,3,2,3,5
7,5,4,1517,2016,1,3,1,3,5
1,3,2,966,2012,1,4,2,3,4
5,4,1,1104,2014,4,3,2,2,3
6,1,3,1112,2010,5,4,1,2,4
1,3,1,1136,2011,2,3,3,3,4
7,7,3,1211,2019,5,4,2,2,1
7,6,5,859,2011,3,4,3,3,4
5,7,3,2211,2012,3,3,2,2,2
7,4,5,2062,2014,1,3,3,2,3
2,2,4,1658,2017,1,4,3,3,4
5,3,5,1968,2015,2,4,1,2,2
5,3,3,1560,2015,2,4,1,3,4
1,2,4,1275,2013,3,4,3,3,2
2,1,2,819,2016,5,4,2,2,5
3,4,2,1979,2017,2,4,2,3,4
2,1,2,2314,2016,2,3,1,2,3
6,7,2,2246,2020,1,4,2,2,1
6,7,3,1473,2020,4,4,2,3,2
1,5,2,1563,2011,3,4,1,3,2
6,5,4,2068,2020,4,3,3,3,1
7,7,2,1094,2014,1,4,2,3,2
1,6,2,1106,2019,1,3,1,3,4
2,6,5,1584,2012,3,3,1,3,3
5,6,4,1316,2014,2,4,3,3,5
1,4,3,885,2016,1,4,1,2,2
6,2,4,1399,2011,2,4,3,2,3
3,5,1,853,2014,1,3,3,2,2
7,5,5,1574,2015,5,4,2,2,2
7,2,3,1086,2015,4,4,2,3,4
4,2,5,1342,2016,5,4,2,2,5
5,4,4,970,2016,4,3,2,3,2
5,5,5,980,2013,5,3,2,3,4
4,7,1,1057,2014,1,4,3,3,4
7,7,3,1811,2016,3,4,1,2,2
6,1,4,2178,2015,1,4,3,2,1
5,3,5,1180,2014,3,4,1,3,2
6,3,4,2051,2012,5,3,3,2,5
7,7,1,1054,2013,2,4,2,3,3
4,4,4,1962,2010,5,3,1,3,1
1,4,1,2234,2015,3,3,1,3,3
7,5,2,2268,2015,1,3,2,3,4
1,2,1,985,2018,1,4,1,3,2
5,1,2,1899,2014,1,4,3,3,4
5,4,5,1878,2014,1,3,3,2,5
7,6,3,1430,2011,2,4,1,3,5
4,2,5,1650,2013,5,3,3,3,1
6,3,5,1677,2012,4,4,2,2,5
7,3,3,878,2011,5,3,3,2,4
2,3,3,1165,2016,5,4,1,3,4
1,7,2,2200,2013,1,4,2,2,5
3,6,2,2397,2013,2,4,3,2,1
4,2,3,1052,2017,5,4,3,3,2
1,5,4,1539,2017,4,4,2,2,1
7,1,3,1449,2012,2,3,3,3,3
7,4,5,1059,2017,5,4,2,3,2
2,5,5,1298,2014,5,4,1,3,5
4,7,2,1371,2019,4,4,1,3,5
2,6,2,1900,2010,4,3,1,3,3
2,6,2,2283,2014,3,4,1,3,2
4,5,3,2247,2010,1,3,3,3,5
1,1,4,1783,2017,5,3,2,2,2
3,7,5,1466,2011,3,3,2,2,5
5,3,3,1978,2015,5,4,1,3,2
6,6,3,1375,2015,2,3,1,3,2
7,1,2,1487,2019,1,4,1,2,2
7,1,5,811,2010,3,3,2,2,1
3,6,1,1011,2019,4,4,1,3,3
7,6,5,1271,2015,2,4,1,2,4
1,6,4,1125,2019,4,4,1,3,4
1,2,3,1799,2012,3,4,3,3,3
5,2,5,1933,2020,2,4,3,3,1
7,5,4,1246,2018,3,4,2,3,5
5,1,5,1141,2013,1,3,1,3,1
3,6,2,1885,2012,3,3,1,2,4
5,4,4,829,2011,2,4,2,2,5
4,6,4,2356,2012,1,3,2,2,3
2,1,5,1256,2017,5,4,1,2,4
4,6,4,1673,2018,1,3,2,2,2
